repository,package,total_commits,total_added,total_removed,total_churn,total_files,avg_churn_per_commit
camel,org.apache.camel.component.huaweicloud.image.constants,1,134,0,134,4,134.0
camel,test.java.org.apache.camel.component.mongodb.verifier.integration,1,0,134,134,1,134.0
camel,test.java.org.apache.camel.component.netty.http.springboot,1,0,134,134,2,134.0
camel,test.java.org.apache.camel.example.cdi.one,1,0,134,134,2,134.0
camel,org.apache.camel.itest.osgi.quartz,9,98,36,134,1,14.88888888888889
camel,test.java.org.apache.camel.component.soroushbot.service,1,0,134,134,1,134.0
camel,test.java.org.apache.camel.component.jacksonxml,2,0,133,133,2,66.5
camel,test.java.org.apache.camel.component.kamelet.utils.transform,1,0,133,133,1,133.0
camel,test.java.org.apache.camel.itest.osgi.shiro,1,0,133,133,1,133.0
camel,test.java.org.apache.camel.tests.performance,1,0,133,133,2,133.0
camel,test.java.org.apache.camel.component.yql.configuration,1,0,133,133,1,133.0
camel,org.apache.camel.itest.osgi.exec,5,97,36,133,1,26.6
camel,org.apache.camel.component.infinispan.processor.query,2,66,66,132,2,66.0
camel,org.apache.camel.language.constant,14,102,30,132,4,9.428571428571429
camel,test.java.org.apache.camel.component.undertow.rest,1,0,132,132,1,132.0
camel,org.apache.camel.component.aws.translate.integration,7,112,20,132,1,18.857142857142858
camel,test.java.org.apache.camel.component.krati.processor.idempotent,1,0,132,132,1,132.0
camel,org.apache.camel.component.milvus.transform,6,120,11,131,2,21.833333333333332
camel,generated.java.org.apache.camel.component.eventadmin,1,0,131,131,2,131.0
camel,org.apache.camel.component.kubernetes.springboot.test.ha,1,130,0,130,2,130.0
camel,org.apache.camel.converter.myconverter,11,88,42,130,13,11.818181818181818
camel,org.apache.camel.dsl.jbang.core.commands.exceptionhandler,3,127,3,130,2,43.333333333333336
camel,org.apache.camel.component.jms.config,13,90,39,129,1,9.923076923076923
camel,org.apache.camel.test.infra.aws.common.services,9,96,33,129,2,14.333333333333334
camel,org.apache.camel.support.startup.jfr,1,129,0,129,2,129.0
camel,test.java.org.apache.camel.component.kubernetes.springboot.cloud,1,0,129,129,2,129.0
camel,org.apache.camel.component.jgroups.springboot.ha.springboot,3,128,0,128,2,42.666666666666664
camel,generated.java.org.apache.camel.component.vm,1,0,128,128,3,128.0
camel,org.apache.camel.component.spring.security.keycloak,2,124,4,128,3,64.0
camel,test.java.org.apache.camel.component.langchain4j.chat,1,0,128,128,1,128.0
camel,org.apache.camel.component.util,5,124,4,128,2,25.6
camel,org.apache.camel.component.twitter.consumer.directmessage,7,91,37,128,1,18.285714285714285
camel,org.apache.camel.example.karaf.tika.detect,2,64,64,128,1,64.0
camel,org.apache.camel.component.sjms.bugfixes,9,109,19,128,2,14.222222222222221
camel,org.apache.camel.component.qdrant.transform,6,120,8,128,3,21.333333333333332
camel,org.apache.camel.component.infinispan.remote.protostream,2,123,5,128,3,64.0
camel,org.apache.camel.component.huaweicloud.iam.constants,3,125,3,128,4,42.666666666666664
camel,test.java.org.apache.camel.component.vertx.kafka.serde,1,0,127,127,2,127.0
camel,org.apache.camel.main.reload,4,106,21,127,1,31.75
camel,org.apache.camel.processor.lucene.support,6,121,6,127,2,21.166666666666668
camel,test.java.org.apache.camel.component.stream,1,0,127,127,2,127.0
camel,test.java.org.apache.camel.component.irc,1,0,127,127,1,127.0
camel,org.apache.camel.component.aws.ses.integration,7,120,7,127,2,18.142857142857142
camel,test.java.org.apache.camel.component.slack,1,0,126,126,1,126.0
camel,test.java.org.apache.camel.component.mina2,1,0,126,126,1,126.0
camel,org.apache.camel.dataformat.bindy.number.grouping,8,63,63,126,1,15.75
camel,org.apache.camel.test.infra.activemq.common,8,121,5,126,2,15.75
camel,generated.java.org.apache.camel.component.xmlsecurity,1,0,126,126,2,126.0
camel,org.apache.camel.component.langchain4j.tokenizer.config,2,114,12,126,2,63.0
camel,org.apache.camel.example.transformer.cdi,6,63,63,126,1,21.0
camel,org.apache.camel.test.blueprint.cloud,5,119,7,126,2,25.2
camel,test.java.org.apache.camel.itest.osgi.freemarker,1,0,126,126,2,126.0
camel,org.apache.camel.dataformat.bindy.model.simple.spanLastRecord,4,124,2,126,3,31.5
camel,org.apache.camel.dataformat.bindy.model.simple.linkonetomany,3,121,4,125,2,41.666666666666664
camel,org.apache.camel.component.kubernetes.springboot.test.cluster,5,69,56,125,2,25.0
camel,test.java.org.apache.camel.component.aws.cw.integration,2,0,125,125,2,62.5
camel,org.apache.camel.component.consul.springboot.cloud.support,1,125,0,125,3,125.0
camel,test.java.org.apache.camel.component.consul.support,1,0,125,125,3,125.0
camel,org.apache.camel.processor.juel,8,109,16,125,1,15.625
camel,test.java.org.apache.camel.component.consul.springboot.cloud.support,1,0,125,125,3,125.0
camel,org.apache.camel.component.cm.validation.constraints,4,117,8,125,4,31.25
camel,test.java.org.apache.camel.component.jt400,2,0,124,124,2,62.0
camel,test.java.org.apache.camel.component.minio,2,0,124,124,2,62.0
camel,test.java.org.apache.camel.impl.cloud,2,0,124,124,2,62.0
camel,org.apache.camel.component.bonita.integration,7,107,17,124,3,17.714285714285715
camel,org.apache.camel.itest.osgi.http4,5,100,24,124,1,24.8
camel,org.apache.camel.itest.osgi.core.ref,3,94,30,124,1,41.333333333333336
camel,test.integration.org.apache.camel.component.websocket,1,0,124,124,2,124.0
camel,org.apache.camel.component.google.storage.client,2,62,62,124,3,62.0
camel,org.apache.camel.component.foo,1,124,0,124,3,124.0
camel,test.java.org.apache.camel.test.testcontainers.spring.junit5,2,0,124,124,2,62.0
camel,test.java.org.apache.camel.test.testcontainers.spring,2,0,124,124,2,62.0
camel,test.java.org.apache.camel.component.etcd3,1,0,123,123,2,123.0
camel,org.apache.camel.itest.osgi.core.xslt,7,108,15,123,2,17.571428571428573
camel,org.apache.camel.dsl.jbang.launcher,1,123,0,123,2,123.0
camel,org.apache.camel.component.infinispan.util,6,100,23,123,3,20.5
camel,org.apache.camel.dsl.xml.jaxb.swagger,3,118,5,123,3,41.0
camel,org.apache.camel.component.platform.http.main.jolokia,3,121,2,123,1,41.0
camel,test.java.org.apache.camel.test.oauth,1,0,123,123,1,123.0
camel,org.apache.camel.main.stub,3,121,1,122,3,40.666666666666664
camel,org.apache.camel.dataformat.bindy.model.simple.oneclassmath,7,92,30,122,1,17.428571428571427
camel,test.java.org.apache.camel.language.script,2,0,122,122,3,61.0
camel,generated.java.org.apache.camel.component.activemq.converter,1,0,122,122,2,122.0
camel,org.apache.camel.component.aws2.s3.client,11,102,20,122,4,11.090909090909092
camel,org.apache.camel.itest.osgi.stream,7,91,31,122,1,17.428571428571427
camel,test.java.org.apache.camel.spring.boot.security,1,0,122,122,2,122.0
camel,org.apache.camel.core.osgi.main.internal,2,118,3,121,2,60.5
camel,org.apache.camel.component.kamelet.utils.format.schema,1,121,0,121,1,121.0
camel,test.java.org.apache.camel.spring.managment,1,0,121,121,1,121.0
camel,test.java.org.apache.camel.component.microprofile.config,1,0,121,121,1,121.0
camel,org.apache.camel.component.properties.route2,6,99,22,121,2,20.166666666666668
camel,org.apache.camel.jsonpath.jackson,9,105,16,121,1,13.444444444444445
camel,org.apache.camel.itest.osgi.netty,5,91,29,120,1,24.0
camel,org.apache.camel.component.weaviate.transform,2,110,10,120,1,60.0
camel,org.apache.camel.component.google.drive.integration,1,84,36,120,12,120.0
camel,org.apache.camel.component.spring.ws.util,4,105,15,120,1,30.0
camel,org.apache.camel.spring.cloud.consul.support,1,120,0,120,3,120.0
camel,org.apache.camel.itest.osgi.mina,5,91,29,120,1,24.0
camel,test.java.org.apache.camel.component.validator,1,0,119,119,1,119.0
camel,test.java.org.apache.camel.itest.osgi.xmljson,1,0,119,119,2,119.0
camel,org.apache.camel.spring.main,4,113,6,119,3,29.75
camel,org.apache.camel.core.osgi.test,17,100,19,119,8,7.0
camel,org.apache.camel.component.elasticsearch.integration,3,61,58,119,8,39.666666666666664
camel,org.apache.camel.rest,5,98,20,118,1,23.6
camel,org.apache.camel.component.as2.converter,11,108,10,118,2,10.727272727272727
camel,generated.java.org.apache.camel.component.paxlogging,1,0,118,118,2,118.0
camel,org.apache.camel.component.pinecone.transform,5,110,8,118,3,23.6
camel,test.java.org.apache.camel.component.aws.firehose.integration,2,0,117,117,2,58.5
camel,org.apache.camel.component.netty.http.cloud,8,84,33,117,4,14.625
camel,org.apache.camel.component.iec60870.testing,5,97,20,117,1,23.4
camel,org.apache.camel.itest.osgi.core.browse,3,86,31,117,1,39.0
camel,org.apache.camel.itest.osgi.core.properties,4,84,33,117,1,29.25
camel,org.apache.camel.component.digitalocean.constants,5,66,51,117,5,23.4
camel,org.apache.camel.itest.osgi.core.dataset,3,88,29,117,1,39.0
camel,test.java.org.apache.camel.guice.produce,1,0,116,116,3,116.0
camel,test.java.org.apache.camel.test.infra.activemq.common,1,0,116,116,2,116.0
camel,test.java.org.apache.camel.test.blueprint.converter2,1,0,116,116,3,116.0
camel,test.java.org.apache.camel.cdi.qualifier,1,0,116,116,3,116.0
camel,org.apache.camel.test.infra.common.http,4,98,18,116,1,29.0
camel,test.java.org.apache.camel.impl.health,1,0,116,116,1,116.0
camel,test.java.org.apache.camel.itest.osgi.protobuf,1,0,116,116,1,116.0
camel,org.apache.camel.itest.osgi.util.jsse,6,102,14,116,1,19.333333333333332
camel,test.java.org.apache.camel.itest.osgi.core.bean,1,0,115,115,3,115.0
camel,org.apache.camel.component.nitrite.operation,3,111,4,115,4,38.333333333333336
camel,org.apache.camel.component.google.pubsublite.consumer,1,115,0,115,2,115.0
camel,org.apache.camel.core.osgi.other,4,110,5,115,4,28.75
camel,org.apache.camel.example.jms,3,108,7,115,1,38.333333333333336
camel,tooling.camel-eclipse.camel.routing.editor.src-gen.org.apache.camel.eclipse,1,0,115,115,2,115.0
camel,org.apache.camel.component.aws2.bedrock.runtime.client.impl,2,103,12,115,4,57.5
camel,org.apache.camel.component.kubernetes.builds,2,97,18,115,3,57.5
camel,org.apache.camel.itest.osgi.core.mock,3,84,30,114,1,38.0
camel,org.apache.camel.component.mapstruct.dto,2,114,0,114,2,57.0
camel,org.apache.camel.itest.osgi.disruptor,4,92,22,114,1,28.5
camel,org.apache.camel.processor.throttle,5,61,53,114,17,22.8
camel,test.java.org.apache.camel.component.kameletreify,1,0,114,114,1,114.0
camel,test.java.org.foo.find.springboot,1,0,113,113,1,113.0
camel,test.java.org.apache.camel.component.aws.ses.integration,2,0,113,113,2,56.5
camel,test.java.org.apache.camel.component.dataformat,1,0,113,113,2,113.0
camel,test.java.org.apache.camel.component.mongodb.processor.idempotent,1,0,113,113,1,113.0
camel,test.java.org.apache.camel.component.google.calendar.stream,1,0,113,113,2,113.0
camel,org.apache.camel.test.main.junit5.custom,2,110,2,112,3,56.0
camel,org.apache.camel.example.jdbc,7,56,56,112,1,16.0
camel,test.java.org.apache.camel.component.braintree,1,0,112,112,1,112.0
camel,org.apache.camel.component.metrics.counter,3,24,88,112,5,37.333333333333336
camel,org.apache.camel.component.slack.utils,4,56,56,112,1,28.0
camel,org.apache.camel.itest.osgi.leveldb,3,107,5,112,1,37.333333333333336
camel,org.apache.camel.itest.osgi.core.timer,3,82,30,112,1,37.333333333333336
camel,org.apache.camel.language.property,12,81,31,112,5,9.333333333333334
camel,test.java.org.apache.camel.test.blueprint.cloud,1,0,112,112,2,112.0
camel,generated.java.org.apache.camel.component.aws2.ddb,1,0,112,112,2,112.0
camel,org.apache.camel.spring.issues.packagescan,8,98,13,111,2,13.875
camel,org.apache.camel.itest.standalone,8,81,30,111,1,13.875
camel,test.java.org.apache.camel.component.jasypt,1,0,111,111,3,111.0
camel,test.java.org.apache.camel.http.common,2,0,111,111,2,55.5
camel,org.apache.camel.component.wal.exceptions,1,111,0,111,3,111.0
camel,test.java.org.apache.camel.component.servlet,2,0,111,111,2,55.5
camel,test.java.playground,1,0,110,110,1,110.0
camel,playground,1,110,0,110,1,110.0
camel,org.apache.camel.spring.boot.fatjarroutertests,10,66,44,110,3,11.0
camel,generated.java.org.apache.camel.component.cxf,1,0,110,110,1,110.0
camel,org.apache.camel.web.htmlunit.pages,4,98,12,110,2,27.5
camel,test.java.org.apache.camel.component.cxf.phase,1,0,110,110,2,110.0
camel,org.apache.camel.component.restlet.route,9,84,26,110,1,12.222222222222221
camel,org.apache.camel.example.netty.cdi,7,55,55,110,1,15.714285714285714
camel,groovy.runtime.metaclass.org.apache.camel.model,2,55,55,110,1,55.0
camel,org.apache.camel.cdi.templatedroute,3,107,2,109,2,36.333333333333336
camel,test.java.org.apache.camel.catalog.karaf,1,0,109,109,1,109.0
camel,org.apache.camel.spring.debug,8,97,12,109,1,13.625
camel,test.java.org.apache.camel.component.jhc,1,0,109,109,1,109.0
camel,org.apache.camel.swagger.producer,18,50,59,109,3,6.055555555555555
camel,org.apache.camel.component.grpc.client.auth.jwt,1,109,0,109,2,109.0
camel,test.java.org.apache.camel.component.cxf.spring,1,0,109,109,2,109.0
camel,org.apache.camel.language.header,13,78,31,109,4,8.384615384615385
camel,test.java.org.apache.camel.example.artemis.amqp,1,0,109,109,2,109.0
camel,org.apache.camel.itest.osgi.core.dataformat,3,106,2,108,2,36.0
camel,org.apache.camel.component.swing,3,102,6,108,2,36.0
camel,test.java.org.apache.camel.component.milo.client,1,0,108,108,1,108.0
camel,org.apache.camel.component.bonita.consumer,3,54,54,108,1,36.0
camel,org.apache.camel.itest.osgi.dozer.model,2,106,2,108,2,54.0
camel,test.java.org.apache.camel.builder.xml,2,0,108,108,2,54.0
camel,test.java.org.apache.camel.component.quickfixj.examples.routing,1,0,107,107,1,107.0
camel,org.apache.camel.example.cdi.one.jbossas,1,107,0,107,1,107.0
camel,test.java.org.apache.camel.example.cdi.one.jbossas,1,0,107,107,1,107.0
camel,test.resources.org.apache.camel.main.java,1,107,0,107,4,107.0
camel,org.apache.camel.converter.dozer.dto,4,104,3,107,2,26.75
camel,test.java.org.apache.camel.test.testcontainers.junit5,2,0,106,106,2,53.0
camel,test.java.org.apache.camel.itest.osgi.syslog,1,0,106,106,1,106.0
camel,test.java.org.apache.camel.test.testcontainers,2,0,106,106,2,53.0
camel,test.java.org.apache.camel.test.infra.aws.common,1,0,106,106,3,106.0
camel,org.apache.camel.test.infra.dispatch.router.services,9,87,19,106,1,11.777777777777779
camel,test.java.org.apache.camel.component.jms.temp,2,0,106,106,2,53.0
camel,test.java.org.apache.camel.cdi.templatedroute,1,0,105,105,2,105.0
camel,org.apache.camel.dataformat.bindy.number,1,105,0,105,1,105.0
camel,test.java.org.apache.camel.processor.exceptionpolicy,1,0,105,105,1,105.0
camel,org.apache.camel.component.metrics.timer,3,24,81,105,5,35.0
camel,org.apache.camel.test.blueprint.component.restbinding,2,101,4,105,2,52.5
camel,org.apache.camel.dataformat.bindy.model.unicode,3,103,2,105,1,35.0
camel,org.apache.camel.itest.osgi.core.clazz,3,76,29,105,1,35.0
camel,org.apache.camel.test.main.junit5.common,1,103,2,105,6,105.0
camel,org.apache.camel.component.stream.mock,5,97,8,105,2,21.0
camel,test.java.org.apache.camel.component.pulsar.utils,1,0,105,105,1,105.0
camel,test.java.org.apache.camel.processor.routingslip,1,0,105,105,2,105.0
camel,test.java.org.apache.camel.core.osgi.other,1,0,105,105,2,105.0
camel,org.apache.camel.spring.boot.componentroute,5,98,7,105,2,21.0
camel,test.java.org.apache.camel.itest.osgi.core.dataformat,1,0,104,104,2,104.0
camel,test.java.org.apache.camel.component.jmx,1,0,104,104,1,104.0
camel,org.apache.camel.example.olingo4.blueprint,4,52,52,104,1,26.0
camel,org.apache.camel.itest.test,10,88,16,104,1,10.4
camel,test.java.org.apache.camel.component.jgroups.cluster,1,0,104,104,1,104.0
camel,test.java.org.apache.camel.itest.osgi.dozer.model,1,0,104,104,2,104.0
camel,org.apache.camel.component.kamelet.utils.serialization.kafka,2,99,5,104,1,52.0
camel,org.apache.camel.language.juel.issues,8,92,12,104,1,13.0
camel,org.apache.camel.spring.javaconfig.examples,1,104,0,104,2,104.0
camel,org.apache.camel.cdi.mock,6,87,17,104,1,17.333333333333332
camel,org.apache.camel.component.es.aggregation,4,97,7,104,5,26.0
camel,org.apache.camel.example.pojo,3,9,94,103,3,34.333333333333336
camel,org.apache.camel.component.atmos.integration,5,73,30,103,1,20.6
camel,org.apache.camel.guice.consume,7,86,17,103,1,14.714285714285714
camel,org.apache.camel.spi.management,3,18,85,103,7,34.333333333333336
camel,org.apache.camel.spring.config.scan.component,5,67,36,103,1,20.6
camel,org.apache.camel.opentracing.integration,4,96,7,103,2,25.75
camel,test.java.org.apache.camel.converter.myconverter,2,0,103,103,2,51.5
camel,test.java.org.apache.camel.example.cdi.xml,1,0,102,102,1,102.0
camel,test.java.org.apache.camel.component.splunkhec,1,0,102,102,1,102.0
camel,org.apache.camel.spring.endpoint,1,102,0,102,2,102.0
camel,org.apache.camel.component.xchange.market,11,55,47,102,2,9.272727272727273
camel,org.apache.camel.component.neo4j.transformer,3,98,4,102,2,34.0
camel,test.java.org.apache.camel.itest.osgi.leveldb,1,0,102,102,1,102.0
camel,org.apache.camel.dataformat.bindy.model.tab,5,96,6,102,1,20.4
camel,test.java.org.apache.camel.component.jbpm,1,0,101,101,1,101.0
camel,test.java.org.apache.camel.component.jgroups,2,0,101,101,2,50.5
